"","X1","X2"
"AAG07064","AAG07064","PA3676"
"AAG07065","AAG07065","PA3677"
"AAG07066","AAG07066","PA3678"
"AAG07067","AAG07067","PA3679"
"AAG07068","AAG07068","PA3680"
"AAG07069","AAG07069","PA3681"
"AAG07070","AAG07070","PA3682"
"AAG07071","AAG07071","PA3683"
"AAG07072","AAG07072","PA3684"
"AAG07073","AAG07073","PA3685"
"AAG07074","AAG07074","PA3686"
"AAG07075","AAG07075","PA3687"
"AAG07076","AAG07076","PA3688"
"AAG07077","AAG07077","PA3689"
"AAG07078","AAG07078","PA3690"
"AAG07079","AAG07079","PA3691"
"AAG07080","AAG07080","PA3692"
"AAG07081","AAG07081","PA3693"
"AAG07082","AAG07082","PA3694"
"AAG07083","AAG07083","PA3695"
"AAG07084","AAG07084","PA3696"
"AAG07085","AAG07085","PA3697"
"AAG07086","AAG07086","PA3698"
"AAG07087","AAG07087","PA3699"
"AAG07088","AAG07088","PA3700"
"ADN93061","ADN93061","PA3701"
"AAG07089","AAG07089","PA3702"
"AAG07090","AAG07090","PA3703"
"AAG07091","AAG07091","PA3704"
"AAG07092","AAG07092","PA3705"
"AAG07093","AAG07093","PA3706"
"AAG07094","AAG07094","PA3707"
"AAG07095","AAG07095","PA3708"
"AAG07096","AAG07096","PA3709"
"AAG07097","AAG07097","PA3710"
"AAG07098","AAG07098","PA3711"
"AAG07099","AAG07099","PA3712"
"AAG07100","AAG07100","PA3713"
"AAG07101","AAG07101","PA3714"
"AAG07102","AAG07102","PA3715"
"AAG07103","AAG07103","PA3716"
"AAG07104","AAG07104","PA3717"
"AAG07105","AAG07105","PA3718"
"AAG07106","AAG07106","PA3719"
"AAG07107","AAG07107","PA3720"
"AAG07108","AAG07108","PA3721"
"AAG07109","AAG07109","PA3722"
"AAG07110","AAG07110","PA3723"
"AAG07111","AAG07111","PA3724"
"AAG07112","AAG07112","PA3725"
"AAG07113","AAG07113","PA3726"
"AAG07114","AAG07114","PA3727"
"AAG07115","AAG07115","PA3728"
"AAG07116","AAG07116","PA3729"
"AAG07117","AAG07117","PA3730"
"AAG07118","AAG07118","PA3731"
"AAG07119","AAG07119","PA3732"
"AAG07120","AAG07120","PA3733"
"AAG07121","AAG07121","PA3734"
"AAG07122","AAG07122","PA3735"
"AAG07123","AAG07123","PA3736"
"AAG07124","AAG07124","PA3737"
"AAG07125","AAG07125","PA3738"
"AAG07126","AAG07126","PA3739"
"AAG07127","AAG07127","PA3740"
"AAG07128","AAG07128","PA3741"
"AAG07129","AAG07129","PA3742"
"AAG07130","AAG07130","PA3743"
"AAG07131","AAG07131","PA3744"
"AAG07132","AAG07132","PA3745"
"AAG07133","AAG07133","PA3746"
"AAG07134","AAG07134","PA3747"
"AAG07135","AAG07135","PA3748"
"AAG07136","AAG07136","PA3749"
"AAG07137","AAG07137","PA3750"
"AAG07138","AAG07138","PA3751"
"AAG07139","AAG07139","PA3752"
"AAG07140","AAG07140","PA3753"
"AAG07141","AAG07141","PA3754"
"AAG07142","AAG07142","PA3755"
"AAG07143","AAG07143","PA3756"
"AAG07144","AAG07144","PA3757"
"AAG07145","AAG07145","PA3758"
"AAG07146","AAG07146","PA3759"
"AAG07147","AAG07147","PA3760"
"AAG07148","AAG07148","PA3761"
"AAG07149","AAG07149","PA3762"
"AAG07150","AAG07150","PA3763"
"AAG07151","AAG07151","PA3764"
"AAG07152","AAG07152","PA3765"
"AAG07153","AAG07153","PA3766"
"AAG07154","AAG07154","PA3767"
"AAG07155","AAG07155","PA3768"
"AAG07156","AAG07156","PA3769"
"AAG07157","AAG07157","PA3770"
"AAG07158","AAG07158","PA3771"
"AAG07159","AAG07159","PA3772"
"AAG07160","AAG07160","PA3773"
"AAG07161","AAG07161","PA3774"
"AAG07162","AAG07162","PA3775"
"AAG07163","AAG07163","PA3776"
"AAG07164","AAG07164","PA3777"
"AAG07165","AAG07165","PA3778"
"AAG07166","AAG07166","PA3779"
"AAG07167","AAG07167","PA3780"
"AAG07168","AAG07168","PA3781"
"AAG07169","AAG07169","PA3782"
"AAG07170","AAG07170","PA3783"
"AAG07171","AAG07171","PA3784"
"AAG07172","AAG07172","PA3785"
"AAG07173","AAG07173","PA3786"
"AAG07174","AAG07174","PA3787"
"AAG07175","AAG07175","PA3788"
"AAG07176","AAG07176","PA3789"
"AAG07177","AAG07177","PA3790"
"AAG07178","AAG07178","PA3791"
"AAG07179","AAG07179","PA3792"
"AAG07180","AAG07180","PA3793"
"AAG07181","AAG07181","PA3794"
"AAG07182","AAG07182","PA3795"
"AAG07183","AAG07183","PA3796"
"AAG07184","AAG07184","PA3797"
"AAG07185","AAG07185","PA3798"
"AAG07186","AAG07186","PA3799"
"AAG07187","AAG07187","PA3800"
"AAG07188","AAG07188","PA3801"
"AAG07189","AAG07189","PA3802"
"AAG07190","AAG07190","PA3803"
"AAG07191","AAG07191","PA3804"
"AAG07192","AAG07192","PA3805"
"AAG07193","AAG07193","PA3806"
"AAG07194","AAG07194","PA3807"
"AAG07195","AAG07195","PA3808"
"AAG07196","AAG07196","PA3809"
"AAG07197","AAG07197","PA3810"
"AAG07198","AAG07198","PA3811"
"AAG07199","AAG07199","PA3812"
"AAG07200","AAG07200","PA3813"
"AAG07201","AAG07201","PA3814"
"AAG07202","AAG07202","PA3815"
"AAG07203","AAG07203","PA3816"
"AAG07204","AAG07204","PA3817"
"AAG07205","AAG07205","PA3818"
"AAG07206","AAG07206","PA3819"
"AAG07207","AAG07207","PA3820"
"AAG07208","AAG07208","PA3821"
"AAG07209","AAG07209","PA3822"
"AAG07210","AAG07210","PA3823"
"AAG07211","AAG07211","PA3824"
"AAG07212","AAG07212","PA3825"
"AAG07213","AAG07213","PA3826"
"AAG07214","AAG07214","PA3827"
"AAG07215","AAG07215","PA3828"
"AAG07216","AAG07216","PA3829"
"AAG07217","AAG07217","PA3830"
"AAG07218","AAG07218","PA3831"
"AAG07219","AAG07219","PA3832"
"AAG07220","AAG07220","PA3833"
"AAG07221","AAG07221","PA3834"
"AAG07222","AAG07222","PA3835"
"AAG07223","AAG07223","PA3836"
"AAG07224","AAG07224","PA3837"
"AAG07225","AAG07225","PA3838"
"AAG07226","AAG07226","PA3839"
"AAG07227","AAG07227","PA3840"
"AAG07228","AAG07228","PA3841"
"AAG07229","AAG07229","PA3842"
"AAG07230","AAG07230","PA3843"
"AAG07231","AAG07231","PA3844"
"AAG07232","AAG07232","PA3845"
"AAG07233","AAG07233","PA3846"
"AAG07234","AAG07234","PA3847"
"AAG07235","AAG07235","PA3848"
"AAG07236","AAG07236","PA3849"
"AAG07237","AAG07237","PA3850"
"AAG07238","AAG07238","PA3851"
"AAG07239","AAG07239","PA3852"
"AAG07240","AAG07240","PA3853"
"AAG07241","AAG07241","PA3854"
"AAG07242","AAG07242","PA3855"
"AAG07243","AAG07243","PA3856"
"AAG07244","AAG07244","PA3857"
"AAG07245","AAG07245","PA3858"
"AAG07246","AAG07246","PA3859"
"AAG07247","AAG07247","PA3860"
"AAG07248","AAG07248","PA3861"
"AAG07249","AAG07249","PA3862"
"AAG07250","AAG07250","PA3863"
"AAG07251","AAG07251","PA3864"
"AAG07252","AAG07252","PA3865"
"AAG07253","AAG07253","PA3866"
"AAG07254","AAG07254","PA3867"
"AAG07255","AAG07255","PA3868"
"AAG07256","AAG07256","PA3869"
"AAG07257","AAG07257","PA3870"
"AAG07258","AAG07258","PA3871"
"AAG07259","AAG07259","PA3872"
"AAG07260","AAG07260","PA3873"
"AAG07261","AAG07261","PA3874"
"AAG07262","AAG07262","PA3875"
"AAG07263","AAG07263","PA3876"
"AAG07264","AAG07264","PA3877"
"AAG07265","AAG07265","PA3878"
"AAG07266","AAG07266","PA3879"
"AAG07267","AAG07267","PA3880"
"AAG07268","AAG07268","PA3881"
"AAG07269","AAG07269","PA3882"
"AAG07270","AAG07270","PA3883"
"AAG07271","AAG07271","PA3884"
"AAG07272","AAG07272","PA3885"
"AAG07273","AAG07273","PA3886"
"AAG07274","AAG07274","PA3887"
"AAG07275","AAG07275","PA3888"
"AAG07276","AAG07276","PA3889"
"AAG07277","AAG07277","PA3890"
"AAG07278","AAG07278","PA3891"
"AAG07279","AAG07279","PA3892"
"AAG07280","AAG07280","PA3893"
"AAG07281","AAG07281","PA3894"
"AAG07282","AAG07282","PA3895"
"AAG07283","AAG07283","PA3896"
"AAG07284","AAG07284","PA3897"
"AAG07285","AAG07285","PA3898"
"AAG07286","AAG07286","PA3899"
"AAG07287","AAG07287","PA3900"
"AAG07288","AAG07288","PA3901"
"AAG07289","AAG07289","PA3902"
"AAG07290","AAG07290","PA3903"
"AAG07291","AAG07291","PA3904"
"AAG07292","AAG07292","PA3905"
"AAG07293","AAG07293","PA3906"
"AAG07294","AAG07294","PA3907"
"AAG07295","AAG07295","PA3908"
"AAG07296","AAG07296","PA3909"
"AAG07297","AAG07297","PA3910"
"AAG07298","AAG07298","PA3911"
"AAG07299","AAG07299","PA3912"
"AAG07300","AAG07300","PA3913"
"AAG07301","AAG07301","PA3914"
"AAG07302","AAG07302","PA3915"
"AAG07303","AAG07303","PA3916"
"AAG07304","AAG07304","PA3917"
"AAG07305","AAG07305","PA3918"
"AAG07306","AAG07306","PA3919"
"AAG07307","AAG07307","PA3920"
"AAG07308","AAG07308","PA3921"
"AAG07309","AAG07309","PA3922"
"AAG07310","AAG07310","PA3923"
"AAG07311","AAG07311","PA3924"
"AAG07312","AAG07312","PA3925"
"AAG07313","AAG07313","PA3926"
"AAG07314","AAG07314","PA3927"
"AAG07315","AAG07315","PA3928"
"AAG07316","AAG07316","PA3929"
"AAG07317","AAG07317","PA3930"
"AAG07318","AAG07318","PA3931"
"AAG07319","AAG07319","PA3932"
"AAG07320","AAG07320","PA3933"
"AAG07321","AAG07321","PA3934"
"AAG07322","AAG07322","PA3935"
"AAG07323","AAG07323","PA3936"
"AAG07324","AAG07324","PA3937"
"AAG07325","AAG07325","PA3938"
"AAG07326","AAG07326","PA3939"
"AAG07327","AAG07327","PA3940"
"AAG07328","AAG07328","PA3941"
"AAG07329","AAG07329","PA3942"
"AAG07330","AAG07330","PA3943"
"AAG07331","AAG07331","PA3944"
"AAG07332","AAG07332","PA3945"
"AAG07333","AAG07333","PA3946"
"AAG07334","AAG07334","PA3947"
"AAG07335","AAG07335","PA3948"
"AAG07336","AAG07336","PA3949"
"AAG07337","AAG07337","PA3950"
"AAG07338","AAG07338","PA3951"
"AAG07339","AAG07339","PA3952"
"AAG07340","AAG07340","PA3953"
"AAG07341","AAG07341","PA3954"
"AAG07342","AAG07342","PA3955"
"AAG07343","AAG07343","PA3956"
"AAG07344","AAG07344","PA3957"
"AAG07345","AAG07345","PA3958"
"AAG07346","AAG07346","PA3959"
"AAG07347","AAG07347","PA3960"
"AAG07348","AAG07348","PA3961"
"AAG07349","AAG07349","PA3962"
"AAG07350","AAG07350","PA3963"
"AAG07351","AAG07351","PA3964"
"AAG07352","AAG07352","PA3965"
"AAG07353","AAG07353","PA3966"
"AAG07354","AAG07354","PA3967"
"AAG07355","AAG07355","PA3968"
"AAG07356","AAG07356","PA3969"
"AAG07357","AAG07357","PA3970"
"AAG07358","AAG07358","PA3971"
"AAG07359","AAG07359","PA3972"
"AAG07360","AAG07360","PA3973"
"AAG07361","AAG07361","PA3974"
"AAG07362","AAG07362","PA3975"
"AAG07363","AAG07363","PA3976"
"AAG07364","AAG07364","PA3977"
"AAG07365","AAG07365","PA3978"
"AAG07366","AAG07366","PA3979"
"AAG07367","AAG07367","PA3980"
"AAG07368","AAG07368","PA3981"
"AAG07369","AAG07369","PA3982"
"AAG07370","AAG07370","PA3983"
"AAG07371","AAG07371","PA3984"
"AAG07372","AAG07372","PA3985"
"AAG07373","AAG07373","PA3986"
"AAG07374","AAG07374","PA3987"
"AAG07375","AAG07375","PA3988"
"AAG07376","AAG07376","PA3989"
"AAG07377","AAG07377","PA3990"
"AAG07378","AAG07378","PA3991"
"AAG07379","AAG07379","PA3992"
"AAG07380","AAG07380","PA3993"
"AAG07381","AAG07381","PA3994"
"AAG07382","AAG07382","PA3995"
"AAG07383","AAG07383","PA3996"
"AAG07384","AAG07384","PA3997"
"AAG07385","AAG07385","PA3998"
"AAG07386","AAG07386","PA3999"
"AAG07387","AAG07387","PA4000"
"AAG07388","AAG07388","PA4001"
"AAG07389","AAG07389","PA4002"
"AAG07390","AAG07390","PA4003"
"AAG07391","AAG07391","PA4004"
"AAG07392","AAG07392","PA4005"
"AAG07393","AAG07393","PA4006"
"AAG07394","AAG07394","PA4007"
"AAG07395","AAG07395","PA4008"
"AAG07396","AAG07396","PA4009"
"AAG07397","AAG07397","PA4010"
"AAG07398","AAG07398","PA4011"
"AAG07399","AAG07399","PA4012"
"AAG07400","AAG07400","PA4013"
"AAG07401","AAG07401","PA4014"
"AAG07402","AAG07402","PA4015"
"AAG07403","AAG07403","PA4016"
"AAG07404","AAG07404","PA4017"
"AAG07405","AAG07405","PA4018"
"AAG07406","AAG07406","PA4019"
"AAG07407","AAG07407","PA4020"
"AAG07408","AAG07408","PA4021"
"AAG07409","AAG07409","PA4022"
"AAG07410","AAG07410","PA4023"
"AAG07411","AAG07411","PA4024"
"AAG07412","AAG07412","PA4025"
"AAG07413","AAG07413","PA4026"
"AAG07414","AAG07414","PA4027"
"AAG07415","AAG07415","PA4028"
"AAG07416","AAG07416","PA4029"
"AAG07417","AAG07417","PA4030"
"AAG07418","AAG07418","PA4031"
"AAG07419","AAG07419","PA4032"
"AAG07420","AAG07420","PA4033"
"AAG07421","AAG07421","PA4034"
"AAG07422","AAG07422","PA4035"
"AAG07423","AAG07423","PA4036"
"AAG07424","AAG07424","PA4037"
"AAG07425","AAG07425","PA4038"
"AAG07426","AAG07426","PA4039"
"AAG07427","AAG07427","PA4040"
"AAG07428","AAG07428","PA4041"
"AAG07429","AAG07429","PA4042"
"AAG07430","AAG07430","PA4043"
"AAG07431","AAG07431","PA4044"
"AAG07432","AAG07432","PA4045"
"AAG07433","AAG07433","PA4046"
"AAG07434","AAG07434","PA4047"
"AAG07435","AAG07435","PA4048"
"AAG07436","AAG07436","PA4049"
"AAG07437","AAG07437","PA4050"
"AAG07438","AAG07438","PA4051"
"AAG07439","AAG07439","PA4052"
"AAG07440","AAG07440","PA4053"
"AAG07441","AAG07441","PA4054"
"AAG07442","AAG07442","PA4055"
"AAG07443","AAG07443","PA4056"
"AAG07444","AAG07444","PA4057"
"AAG07445","AAG07445","PA4058"
"AAG07446","AAG07446","PA4059"
"AAG07447","AAG07447","PA4060"
"AAG07448","AAG07448","PA4061"
"AAG07449","AAG07449","PA4062"
"AAG07450","AAG07450","PA4063"
"AAG07451","AAG07451","PA4064"
"AAG07452","AAG07452","PA4065"
"AAG07453","AAG07453","PA4066"
"AAG07454","AAG07454","PA4067"
"AAG07455","AAG07455","PA4068"
"AAG07456","AAG07456","PA4069"
"AAG07457","AAG07457","PA4070"
"AAG07458","AAG07458","PA4071"
"AAG07459","AAG07459","PA4072"
"AAG07460","AAG07460","PA4073"
"AAG07461","AAG07461","PA4074"
"AAG07462","AAG07462","PA4075"
"AAG07463","AAG07463","PA4076"
"AAG07464","AAG07464","PA4077"
"AAG07465","AAG07465","PA4078"
"AAG07466","AAG07466","PA4079"
"AAG07467","AAG07467","PA4080"
"AAG07468","AAG07468","PA4081"
"AAG07469","AAG07469","PA4082"
"AAG07470","AAG07470","PA4083"
"AAG07471","AAG07471","PA4084"
"AAG07472","AAG07472","PA4085"
"AAG07473","AAG07473","PA4086"
"AAG07474","AAG07474","PA4087"
"AAG07475","AAG07475","PA4088"
"AAG07476","AAG07476","PA4089"
"AAG07477","AAG07477","PA4090"
"AAG07478","AAG07478","PA4091"
"AAG07479","AAG07479","PA4092"
"AAG07480","AAG07480","PA4093"
"AAG07481","AAG07481","PA4094"
"AAG07482","AAG07482","PA4095"
"AAG07483","AAG07483","PA4096"
"AAG07484","AAG07484","PA4097"
"AAG07485","AAG07485","PA4098"
"AAG07486","AAG07486","PA4099"
"AAG07487","AAG07487","PA4100"
"AAG07488","AAG07488","PA4101"
"AAG07489","AAG07489","PA4102"
"AAG07490","AAG07490","PA4103"
"AAG07491","AAG07491","PA4104"
"AAG07492","AAG07492","PA4105"
"AAG07493","AAG07493","PA4106"
"AAG07494","AAG07494","PA4107"
"AAG07495","AAG07495","PA4108"
"AAG07496","AAG07496","PA4109"
"AAG07497","AAG07497","PA4110"
"AAG07498","AAG07498","PA4111"
"AAG07499","AAG07499","PA4112"
"AAG07500","AAG07500","PA4113"
"AAG07501","AAG07501","PA4114"
"AAG07502","AAG07502","PA4115"
"AAG07503","AAG07503","PA4116"
"AAG07504","AAG07504","PA4117"
"AAG07505","AAG07505","PA4118"
"AAG07506","AAG07506","PA4119"
"AAG07507","AAG07507","PA4120"
"AAG07508","AAG07508","PA4121"
"AAG07509","AAG07509","PA4122"
"AAG07510","AAG07510","PA4123"
"AAG07511","AAG07511","PA4124"
"AAG07512","AAG07512","PA4125"
"AAG07513","AAG07513","PA4126"
"AAG07514","AAG07514","PA4127"
"AAG07515","AAG07515","PA4128"
"AAG07516","AAG07516","PA4129"
"AAG07517","AAG07517","PA4130"
"AAG07518","AAG07518","PA4131"
"AAG07519","AAG07519","PA4132"
"AAG07520","AAG07520","PA4133"
"AAG07521","AAG07521","PA4134"
"AAG07522","AAG07522","PA4135"
"AAG07523","AAG07523","PA4136"
"AAG07524","AAG07524","PA4137"
"AAG07525","AAG07525","PA4138"
"AAG07526","AAG07526","PA4139"
"AAG07527","AAG07527","PA4140"
"AAG07528","AAG07528","PA4141"
"AAG07529","AAG07529","PA4142"
"AAG07530","AAG07530","PA4143"
"AAG07531","AAG07531","PA4144"
"AAG07532","AAG07532","PA4145"
"AAG07533","AAG07533","PA4146"
"AAG07534","AAG07534","PA4147"
"AAG07535","AAG07535","PA4148"
"AAG07536","AAG07536","PA4149"
"AAG07537","AAG07537","PA4150"
"AAG07538","AAG07538","PA4151"
"AAG07539","AAG07539","PA4152"
"AAG07540","AAG07540","PA4153"
"AAG07541","AAG07541","PA4154"
"AAG07542","AAG07542","PA4155"
"AAG07543","AAG07543","PA4156"
"AAG07544","AAG07544","PA4157"
"AAG07545","AAG07545","PA4158"
"AAG07546","AAG07546","PA4159"
"AAG07547","AAG07547","PA4160"
"AAG07548","AAG07548","PA4161"
"AAG07549","AAG07549","PA4162"
"AAG07550","AAG07550","PA4163"
"AAG07551","AAG07551","PA4164"
"AAG07552","AAG07552","PA4165"
"AAG07553","AAG07553","PA4166"
"AAG07554","AAG07554","PA4167"
"AAG07555","AAG07555","PA4168"
"AAG07556","AAG07556","PA4169"
"AAG07557","AAG07557","PA4170"
"AAG07558","AAG07558","PA4171"
"AAG07559","AAG07559","PA4172"
"AAG07560","AAG07560","PA4173"
"AAG07561","AAG07561","PA4174"
"AAG07562","AAG07562","PA4175"
"AAG07563","AAG07563","PA4176"
"AAG07564","AAG07564","PA4177"
"AAG07565","AAG07565","PA4178"
"AAG07566","AAG07566","PA4179"
"AAG07567","AAG07567","PA4180"
"AAG07568","AAG07568","PA4181"
"AAG07569","AAG07569","PA4182"
"AAG07570","AAG07570","PA4183"
"AAG07571","AAG07571","PA4184"
"AAG07572","AAG07572","PA4185"
"AAG07573","AAG07573","PA4186"
"AAG07574","AAG07574","PA4187"
"AAG07575","AAG07575","PA4188"
"AAG07576","AAG07576","PA4189"
"AAG07577","AAG07577","PA4190"
"AAG07578","AAG07578","PA4191"
"AAG07579","AAG07579","PA4192"
"AAG07580","AAG07580","PA4193"
"AAG07581","AAG07581","PA4194"
"AAG07582","AAG07582","PA4195"
"AAG07583","AAG07583","PA4196"
"AAG07584","AAG07584","PA4197"
"AAG07585","AAG07585","PA4198"
"AAG07586","AAG07586","PA4199"
"AAG07587","AAG07587","PA4200"
"AAG07588","AAG07588","PA4201"
"AAG07589","AAG07589","PA4202"
"AAG07590","AAG07590","PA4203"
"AAG07591","AAG07591","PA4204"
"AAG07592","AAG07592","PA4205"
"AAG07593","AAG07593","PA4206"
"AAG07594","AAG07594","PA4207"
"AAG07595","AAG07595","PA4208"
"AAG07596","AAG07596","PA4209"
"AAG07597","AAG07597","PA4210"
"AAG07598","AAG07598","PA4211"
"AAG07599","AAG07599","PA4212"
"AAG07600","AAG07600","PA4213"
"AAG07601","AAG07601","PA4214"
"AAG07602","AAG07602","PA4215"
"AAG07604","AAG07604","PA4216"
"AAG07605","AAG07605","PA4217"
"AAG07606","AAG07606","PA4218"
"AAG07607","AAG07607","PA4219"
"AAG07608","AAG07608","PA4220"
"AAG07609","AAG07609","PA4221"
"AAG07610","AAG07610","PA4222"
"AAG07611","AAG07611","PA4223"
"AAG07612","AAG07612","PA4224"
"AAG07613","AAG07613","PA4225"
"AAG07614","AAG07614","PA4226"
"AAG07615","AAG07615","PA4227"
"AAG07616","AAG07616","PA4228"
"AAG07617","AAG07617","PA4229"
"AAG07618","AAG07618","PA4230"
"AAG07619","AAG07619","PA4231"
"AAG07620","AAG07620","PA4232"
"AAG07621","AAG07621","PA4233"
"AAG07622","AAG07622","PA4234"
"AAG07623","AAG07623","PA4235"
"AAG07624","AAG07624","PA4236"
"AAG07625","AAG07625","PA4237"
"AAG07626","AAG07626","PA4238"
"AAG07627","AAG07627","PA4239"
"AAG07628","AAG07628","PA4240"
"AAG07629","AAG07629","PA4241"
"AAG07630","AAG07630","PA4242"
"AAG07631","AAG07631","PA4243"
"AAG07632","AAG07632","PA4244"
"AAG07633","AAG07633","PA4245"
"AAG07634","AAG07634","PA4246"
"AAG07635","AAG07635","PA4247"
"AAG07636","AAG07636","PA4248"
"AAG07637","AAG07637","PA4249"
"AAG07638","AAG07638","PA4250"
"AAG07639","AAG07639","PA4251"
"AAG07640","AAG07640","PA4252"
"AAG07641","AAG07641","PA4253"
"AAG07642","AAG07642","PA4254"
"AAG07643","AAG07643","PA4255"
"AAG07644","AAG07644","PA4256"
"AAG07645","AAG07645","PA4257"
"AAG07646","AAG07646","PA4258"
"AAG07647","AAG07647","PA4259"
"AAG07648","AAG07648","PA4260"
"AAG07649","AAG07649","PA4261"
"AAG07650","AAG07650","PA4262"
"AAG07651","AAG07651","PA4263"
"AAG07652","AAG07652","PA4264"
"AAG07653","AAG07653","PA4265"
"AAG07654","AAG07654","PA4266"
"AAG07655","AAG07655","PA4267"
"AAG07656","AAG07656","PA4268"
"AAG07657","AAG07657","PA4269"
"AAG07658","AAG07658","PA4270"
"AAG07659","AAG07659","PA4271"
"AAG07660","AAG07660","PA4272"
"AAG07661","AAG07661","PA4273"
"AAG07662","AAG07662","PA4274"
"AAG07663","AAG07663","PA4275"
"AAG07664","AAG07664","PA4276"
"AAG07665","AAG07665","PA4277"
"AAG07666","AAG07666","PA4278"
"AAG07667","AAG07667","PA4279"
"AAG07668","AAG07668","PA4280"
"AAG07669","AAG07669","PA4281"
"AAG07670","AAG07670","PA4282"
"AAG07671","AAG07671","PA4283"
"AAG07672","AAG07672","PA4284"
"AAG07673","AAG07673","PA4285"
"AAG07674","AAG07674","PA4286"
"AAG07675","AAG07675","PA4287"
"AAG07676","AAG07676","PA4288"
"AAG07677","AAG07677","PA4289"
"AAG07678","AAG07678","PA4290"
"AAG07679","AAG07679","PA4291"
"AAG07680","AAG07680","PA4292"
"AAG07681","AAG07681","PA4293"
"AAG07682","AAG07682","PA4294"
"AAG07683","AAG07683","PA4295"
"AAG07684","AAG07684","PA4296"
"AAG07685","AAG07685","PA4297"
"AAG07686","AAG07686","PA4298"
"AAG07687","AAG07687","PA4299"
"AAG07688","AAG07688","PA4300"
"AAG07689","AAG07689","PA4301"
"AAG07690","AAG07690","PA4302"
"AAG07691","AAG07691","PA4303"
"AAG07692","AAG07692","PA4304"
"AAG07693","AAG07693","PA4305"
"AAG07694","AAG07694","PA4306"
"AAG07695","AAG07695","PA4307"
"AAG07696","AAG07696","PA4308"
"AAG07697","AAG07697","PA4309"
"AAG07698","AAG07698","PA4310"
"AAG07699","AAG07699","PA4311"
"AAG07700","AAG07700","PA4312"
"AAG07701","AAG07701","PA4313"
"AAG07702","AAG07702","PA4314"
"AAG07703","AAG07703","PA4315"
"AAG07704","AAG07704","PA4316"
"AAG07705","AAG07705","PA4317"
"AAG07706","AAG07706","PA4318"
"AAG07707","AAG07707","PA4319"
"AAG07708","AAG07708","PA4320"
"AAG07709","AAG07709","PA4321"
"AAG07710","AAG07710","PA4322"
"AAG07711","AAG07711","PA4323"
"AAG07712","AAG07712","PA4324"
"AAG07713","AAG07713","PA4325"
"AAG07714","AAG07714","PA4326"
"AAG07715","AAG07715","PA4327"
"AAG07716","AAG07716","PA4328"
"AAG07717","AAG07717","PA4329"
"AAG07718","AAG07718","PA4330"
"AAG07719","AAG07719","PA4331"
"AAG07720","AAG07720","PA4332"
"AAG07721","AAG07721","PA4333"
"AAG07722","AAG07722","PA4334"
"AAG07723","AAG07723","PA4335"
"AAG07724","AAG07724","PA4336"
"AAG07725","AAG07725","PA4337"
"AAG07726","AAG07726","PA4338"
"AAG07727","AAG07727","PA4339"
"AAG07728","AAG07728","PA4340"
"AAG07729","AAG07729","PA4341"
"AAG07730","AAG07730","PA4342"
"AAG07731","AAG07731","PA4343"
"AAG07732","AAG07732","PA4344"
"AAG07733","AAG07733","PA4345"
"AAG07734","AAG07734","PA4346"
"AAG07735","AAG07735","PA4347"
"AAG07736","AAG07736","PA4348"
"AAG07737","AAG07737","PA4349"
"AAG07738","AAG07738","PA4350"
"AAG07739","AAG07739","PA4351"
"AAG07740","AAG07740","PA4352"
"AAG07741","AAG07741","PA4353"
"AAG07742","AAG07742","PA4354"
"AAG07743","AAG07743","PA4355"
"AAG07744","AAG07744","PA4356"
"AAG07745","AAG07745","PA4357"
"AAG07746","AAG07746","PA4358"
"AAG07747","AAG07747","PA4359"
"AAG07748","AAG07748","PA4360"
"AAG07749","AAG07749","PA4361"
"AAG07750","AAG07750","PA4362"
"AAG07751","AAG07751","PA4363"
"AAG07752","AAG07752","PA4364"
"AAG07753","AAG07753","PA4365"
"AAG07754","AAG07754","PA4366"
"AAG07755","AAG07755","PA4367"
"AAG07756","AAG07756","PA4368"
"AAG07757","AAG07757","PA4369"
"AAG07758","AAG07758","PA4370"
"AAG07759","AAG07759","PA4371"
"AAG07760","AAG07760","PA4372"
"AAG07761","AAG07761","PA4373"
"AAG07762","AAG07762","PA4374"
"AAG07763","AAG07763","PA4375"
"AAG07764","AAG07764","PA4376"
"AAG07765","AAG07765","PA4377"
"AAG07766","AAG07766","PA4378"
"AAG07767","AAG07767","PA4379"
"AAG07768","AAG07768","PA4380"
"AAG07769","AAG07769","PA4381"
"AAG07770","AAG07770","PA4382"
"AAG07771","AAG07771","PA4383"
"AAG07772","AAG07772","PA4384"
"AAG07773","AAG07773","PA4385"
"AAG07774","AAG07774","PA4386"
"AAG07775","AAG07775","PA4387"
"AAG07776","AAG07776","PA4388"
"AAG07777","AAG07777","PA4389"
"AAG07778","AAG07778","PA4390"
"AAG07779","AAG07779","PA4391"
"AAG07780","AAG07780","PA4392"
"AAG07781","AAG07781","PA4393"
"AAG07782","AAG07782","PA4394"
"AAG07783","AAG07783","PA4395"
"AAG07784","AAG07784","PA4396"
"AAG07785","AAG07785","PA4397"
"AAG07786","AAG07786","PA4398"
"AAG07787","AAG07787","PA4399"
"AAG07788","AAG07788","PA4400"
"AAG07789","AAG07789","PA4401"
"AAG07790","AAG07790","PA4402"
"AAG07791","AAG07791","PA4403"
"AAG07792","AAG07792","PA4404"
"AAG07793","AAG07793","PA4405"
"AAG07794","AAG07794","PA4406"
"AAG07795","AAG07795","PA4407"
"AAG07796","AAG07796","PA4408"
"AAG07797","AAG07797","PA4409"
"AAG07798","AAG07798","PA4410"
"AAG07799","AAG07799","PA4411"
