"","X1","X2"
"ABJ15553","ABJ15553","PA14_07690"
"ABJ15554","ABJ15554","PA14_07700"
"ABJ15555","ABJ15555","PA14_07710"
"ABJ15556","ABJ15556","PA14_07730"
"ABJ15557","ABJ15557","PA14_07740"
"ABJ15558","ABJ15558","PA14_07760"
"ABJ15559","ABJ15559","PA14_07770"
"ABJ15560","ABJ15560","PA14_07780"
"ABJ15561","ABJ15561","PA14_07790"
"ABJ15562","ABJ15562","PA14_07800"
"ABJ15563","ABJ15563","PA14_07810"
"ABJ15564","ABJ15564","PA14_07820"
"ABJ15565","ABJ15565","PA14_07840"
"ABJ15566","ABJ15566","PA14_07850"
"ABJ15567","ABJ15567","PA14_07860"
"ABJ15568","ABJ15568","PA14_07870"
"ABJ15569","ABJ15569","PA14_07890"
"ABJ15570","ABJ15570","PA14_07900"
"ABJ15571","ABJ15571","PA14_07910"
"ABJ15572","ABJ15572","PA14_07930"
"ABJ15573","ABJ15573","PA14_07940"
"ABJ15574","ABJ15574","PA14_07950"
"ABJ15575","ABJ15575","PA14_07960"
"ABJ15576","ABJ15576","PA14_07970"
"ABJ15577","ABJ15577","PA14_07980"
"ABJ15578","ABJ15578","PA14_07990"
"ABJ15579","ABJ15579","PA14_08000"
"ABJ15580","ABJ15580","PA14_08010"
"ABJ15581","ABJ15581","PA14_08020"
"ABJ15582","ABJ15582","PA14_08030"
"ABJ15583","ABJ15583","PA14_08040"
"ABJ15584","ABJ15584","PA14_08050"
"ABJ15585","ABJ15585","PA14_08060"
"ABJ15586","ABJ15586","PA14_08070"
"ABJ15587","ABJ15587","PA14_08090"
"ABJ15588","ABJ15588","PA14_08100"
"ABJ15589","ABJ15589","PA14_08110"
"ABJ15590","ABJ15590","PA14_08120"
"ABJ15591","ABJ15591","PA14_08130"
"ABJ15592","ABJ15592","PA14_08140"
"ABJ15593","ABJ15593","PA14_08150"
"ABJ15594","ABJ15594","PA14_08160"
"ABJ15595","ABJ15595","PA14_08180"
"ABJ15596","ABJ15596","PA14_08190"
"ABJ15597","ABJ15597","PA14_08200"
"ABJ15598","ABJ15598","PA14_08210"
"ABJ15599","ABJ15599","PA14_08220"
"ABJ15600","ABJ15600","PA14_08230"
"ABJ15601","ABJ15601","PA14_08240"
"ABJ15602","ABJ15602","PA14_08250"
"ABJ15603","ABJ15603","PA14_08260"
"ABJ15604","ABJ15604","PA14_08270"
"ABJ15605","ABJ15605","PA14_08280"
"ABJ15606","ABJ15606","PA14_08300"
"ABJ15607","ABJ15607","PA14_08310"
"ABJ15608","ABJ15608","PA14_08320"
"ABJ15609","ABJ15609","PA14_08330"
"ABJ15610","ABJ15610","PA14_08340"
"ABJ15611","ABJ15611","PA14_08350"
"ABJ15612","ABJ15612","PA14_08360"
"ABJ15613","ABJ15613","PA14_08370"
"ABJ15614","ABJ15614","PA14_08380"
"ABJ15615","ABJ15615","PA14_08390"
"ABJ15616","ABJ15616","PA14_08400"
"ABJ15617","ABJ15617","PA14_08420"
"ABJ15618","ABJ15618","PA14_08430"
"ABJ15619","ABJ15619","PA14_08440"
"ABJ15620","ABJ15620","PA14_08450"
"ABJ15621","ABJ15621","PA14_08460"
"ABJ15622","ABJ15622","PA14_08470"
"ABJ15623","ABJ15623","PA14_08480"
"ABJ15624","ABJ15624","PA14_08490"
"ABJ15625","ABJ15625","PA14_08500"
"ABJ15626","ABJ15626","PA14_08510"
"ABJ15627","ABJ15627","PA14_08520"
"ABJ15628","ABJ15628","PA14_08540"
"ABJ15629","ABJ15629","PA14_08560"
"ABJ13550","ABJ13550","PA14_08620"
"ABJ13549","ABJ13549","PA14_08630"
"ABJ13548","ABJ13548","PA14_08640"
"ABJ13547","ABJ13547","PA14_08680"
"ABJ15650","ABJ15650","PA14_08695"
"ABJ13546","ABJ13546","PA14_08710"
"ABJ13545","ABJ13545","PA14_08720"
"ABJ13544","ABJ13544","PA14_08730"
"ABJ13543","ABJ13543","PA14_08740"
"ABJ13542","ABJ13542","PA14_08750"
"ABJ13541","ABJ13541","PA14_08760"
"ABJ13540","ABJ13540","PA14_08780"
"ABJ13539","ABJ13539","PA14_08790"
"ABJ13538","ABJ13538","PA14_08810"
"ABJ13537","ABJ13537","PA14_08820"
"ABJ13536","ABJ13536","PA14_08830"
"ABJ13535","ABJ13535","PA14_08840"
"ABJ13534","ABJ13534","PA14_08850"
"ABJ13533","ABJ13533","PA14_08860"
"ABJ13532","ABJ13532","PA14_08870"
"ABJ13531","ABJ13531","PA14_08880"
"ABJ13530","ABJ13530","PA14_08890"
"ABJ13529","ABJ13529","PA14_08900"
"ABJ13528","ABJ13528","PA14_08910"
"ABJ13527","ABJ13527","PA14_08920"
"ABJ13526","ABJ13526","PA14_08930"
"ABJ13525","ABJ13525","PA14_08940"
"ABJ13524","ABJ13524","PA14_08950"
"ABJ13523","ABJ13523","PA14_08960"
"ABJ13522","ABJ13522","PA14_08970"
"ABJ13521","ABJ13521","PA14_08980"
"ABJ13520","ABJ13520","PA14_08990"
"ABJ13519","ABJ13519","PA14_09000"
"ABJ13518","ABJ13518","PA14_09010"
"ABJ13517","ABJ13517","PA14_09020"
"ABJ13516","ABJ13516","PA14_09030"
"ABJ13515","ABJ13515","PA14_09040"
"ABJ13514","ABJ13514","PA14_09050"
"ABJ13513","ABJ13513","PA14_09070"
"ABJ13512","ABJ13512","PA14_09080"
"ABJ13511","ABJ13511","PA14_09090"
"ABJ13510","ABJ13510","PA14_09100"
"ABJ15630","ABJ15630","PA14_09115"
"ABJ13509","ABJ13509","PA14_09130"
"ABJ13508","ABJ13508","PA14_09150"
"ABJ13507","ABJ13507","PA14_09160"
"ABJ13506","ABJ13506","PA14_09180"
"ABJ15688","ABJ15688","PA14_09195"
"ABJ13505","ABJ13505","PA14_09200"
"ABJ13504","ABJ13504","PA14_09210"
"ABJ13503","ABJ13503","PA14_09220"
"ABJ13502","ABJ13502","PA14_09230"
"ABJ13501","ABJ13501","PA14_09240"
"ABJ13500","ABJ13500","PA14_09260"
"ABJ13499","ABJ13499","PA14_09270"
"ABJ13498","ABJ13498","PA14_09280"
"ABJ13497","ABJ13497","PA14_09290"
"ABJ13496","ABJ13496","PA14_09300"
"ABJ13495","ABJ13495","PA14_09320"
"ABJ13494","ABJ13494","PA14_09340"
"ABJ13493","ABJ13493","PA14_09350"
"ABJ13492","ABJ13492","PA14_09370"
"ABJ13491","ABJ13491","PA14_09380"
"ABJ13490","ABJ13490","PA14_09400"
"ABJ13489","ABJ13489","PA14_09410"
"ABJ13488","ABJ13488","PA14_09420"
"ABJ13487","ABJ13487","PA14_09440"
"ABJ13486","ABJ13486","PA14_09450"
"ABJ13485","ABJ13485","PA14_09460"
"ABJ13484","ABJ13484","PA14_09470"
"ABJ13483","ABJ13483","PA14_09480"
"ABJ13482","ABJ13482","PA14_09490"
"ABJ13481","ABJ13481","PA14_09500"
"ABJ13480","ABJ13480","PA14_09520"
"ABJ13479","ABJ13479","PA14_09530"
"ABJ13478","ABJ13478","PA14_09540"
"ABJ13477","ABJ13477","PA14_09550"
"ABJ13476","ABJ13476","PA14_09570"
"ABJ13475","ABJ13475","PA14_09580"
"ABJ13474","ABJ13474","PA14_09600"
"ABJ13473","ABJ13473","PA14_09610"
"ABJ13472","ABJ13472","PA14_09630"
"ABJ13471","ABJ13471","PA14_09660"
"ABJ13470","ABJ13470","PA14_09680"
"ABJ13469","ABJ13469","PA14_09690"
"ABJ13468","ABJ13468","PA14_09700"
"ABJ13467","ABJ13467","PA14_09710"
"ABJ13466","ABJ13466","PA14_09730"
"ABJ13465","ABJ13465","PA14_09740"
"ABJ13464","ABJ13464","PA14_09750"
"ABJ13463","ABJ13463","PA14_09760"
"ABJ13462","ABJ13462","PA14_09770"
"ABJ13461","ABJ13461","PA14_09780"
"ABJ13460","ABJ13460","PA14_09790"
"ABJ13459","ABJ13459","PA14_09810"
"ABJ13458","ABJ13458","PA14_09820"
"ABJ13457","ABJ13457","PA14_09850"
"ABJ13456","ABJ13456","PA14_09870"
"ABJ13455","ABJ13455","PA14_09880"
"ABJ13454","ABJ13454","PA14_09890"
"ABJ13453","ABJ13453","PA14_09900"
"ABJ13452","ABJ13452","PA14_09910"
"ABJ13451","ABJ13451","PA14_09920"
"ABJ13450","ABJ13450","PA14_09930"
"ABJ13449","ABJ13449","PA14_09940"
"ABJ13448","ABJ13448","PA14_09950"
"ABJ13447","ABJ13447","PA14_09960"
"ABJ13446","ABJ13446","PA14_09970"
"ABJ13445","ABJ13445","PA14_09980"
"ABJ13444","ABJ13444","PA14_09990"
"ABJ13443","ABJ13443","PA14_10010"
"ABJ13442","ABJ13442","PA14_10020"
"ABJ13441","ABJ13441","PA14_10040"
"ABJ13440","ABJ13440","PA14_10050"
"ABJ13439","ABJ13439","PA14_10070"
"ABJ13438","ABJ13438","PA14_10080"
"ABJ13437","ABJ13437","PA14_10090"
"ABJ13436","ABJ13436","PA14_10110"
"ABJ13435","ABJ13435","PA14_10120"
"ABJ13434","ABJ13434","PA14_10130"
"ABJ13433","ABJ13433","PA14_10140"
"ABJ13432","ABJ13432","PA14_10160"
"ABJ13431","ABJ13431","PA14_10170"
"ABJ13430","ABJ13430","PA14_10180"
"ABJ13429","ABJ13429","PA14_10190"
"ABJ13428","ABJ13428","PA14_10200"
"ABJ13427","ABJ13427","PA14_10210"
"ABJ13426","ABJ13426","PA14_10220"
"ABJ13425","ABJ13425","PA14_10230"
"ABJ13424","ABJ13424","PA14_10240"
"ABJ13423","ABJ13423","PA14_10250"
"ABJ13422","ABJ13422","PA14_10260"
"ABJ13421","ABJ13421","PA14_10270"
"ABJ13420","ABJ13420","PA14_10280"
"ABJ13419","ABJ13419","PA14_10290"
"ABJ13418","ABJ13418","PA14_10300"
"ABJ13417","ABJ13417","PA14_10320"
"ABJ13416","ABJ13416","PA14_10330"
"ABJ13415","ABJ13415","PA14_10340"
"ABJ13414","ABJ13414","PA14_10350"
"ABJ13413","ABJ13413","PA14_10360"
"ABJ13412","ABJ13412","PA14_10370"
"ABJ13411","ABJ13411","PA14_10380"
"ABJ13410","ABJ13410","PA14_10400"
"ABJ13409","ABJ13409","PA14_10410"
"ABJ13408","ABJ13408","PA14_10420"
"ABJ13407","ABJ13407","PA14_10440"
"ABJ13406","ABJ13406","PA14_10470"
"ABJ13405","ABJ13405","PA14_10480"
"ABJ13404","ABJ13404","PA14_10490"
"ABJ13403","ABJ13403","PA14_10500"
"ABJ13402","ABJ13402","PA14_10530"
"ABJ13401","ABJ13401","PA14_10540"
"ABJ13400","ABJ13400","PA14_10550"
"ABJ13399","ABJ13399","PA14_10560"
"ABJ13398","ABJ13398","PA14_10570"
"ABJ13397","ABJ13397","PA14_10590"
"ABJ13396","ABJ13396","PA14_10600"
"ABJ13395","ABJ13395","PA14_10610"
"ABJ13394","ABJ13394","PA14_10620"
"ABJ13393","ABJ13393","PA14_10630"
"ABJ13392","ABJ13392","PA14_10640"
"ABJ13391","ABJ13391","PA14_10650"
"ABJ13390","ABJ13390","PA14_10660"
"ABJ13389","ABJ13389","PA14_10670"
"ABJ13388","ABJ13388","PA14_10680"
"ABJ13387","ABJ13387","PA14_10700"
"ABJ13386","ABJ13386","PA14_10710"
"ABJ13385","ABJ13385","PA14_10730"
"ABJ13384","ABJ13384","PA14_10740"
"ABJ13383","ABJ13383","PA14_10750"
"ABJ13382","ABJ13382","PA14_10770"
"ABJ13381","ABJ13381","PA14_10780"
"ABJ13380","ABJ13380","PA14_10790"
"ABJ13379","ABJ13379","PA14_10800"
"ABJ13378","ABJ13378","PA14_10820"
"ABJ13377","ABJ13377","PA14_10830"
"ABJ13376","ABJ13376","PA14_10840"
"ABJ13375","ABJ13375","PA14_10850"
"ABJ13374","ABJ13374","PA14_10870"
"ABJ13373","ABJ13373","PA14_10890"
"ABJ13372","ABJ13372","PA14_10900"
"ABJ13371","ABJ13371","PA14_10910"
"ABJ13370","ABJ13370","PA14_10920"
"ABJ13369","ABJ13369","PA14_10940"
"ABJ13368","ABJ13368","PA14_10950"
"ABJ13367","ABJ13367","PA14_10960"
"ABJ13366","ABJ13366","PA14_10970"
"ABJ13365","ABJ13365","PA14_10980"
"ABJ13364","ABJ13364","PA14_10990"
"ABJ13363","ABJ13363","PA14_11000"
"ABJ13362","ABJ13362","PA14_11010"
"ABJ13361","ABJ13361","PA14_11020"
"ABJ13360","ABJ13360","PA14_11030"
"ABJ13359","ABJ13359","PA14_11050"
"ABJ13358","ABJ13358","PA14_11060"
"ABJ13357","ABJ13357","PA14_11070"
"ABJ13356","ABJ13356","PA14_11080"
"ABJ13355","ABJ13355","PA14_11090"
"ABJ13354","ABJ13354","PA14_11100"
"ABJ13353","ABJ13353","PA14_11110"
"ABJ13352","ABJ13352","PA14_11120"
"ABJ13351","ABJ13351","PA14_11130"
"ABJ13350","ABJ13350","PA14_11140"
"ABJ13349","ABJ13349","PA14_11150"
"ABJ13348","ABJ13348","PA14_11160"
"ABJ13347","ABJ13347","PA14_11170"
"ABJ13346","ABJ13346","PA14_11180"
"ABJ13345","ABJ13345","PA14_11190"
"ABJ13344","ABJ13344","PA14_11210"
"ABJ13343","ABJ13343","PA14_11230"
"ABJ13342","ABJ13342","PA14_11240"
"ABJ13341","ABJ13341","PA14_11250"
"ABJ13340","ABJ13340","PA14_11260"
"ABJ13339","ABJ13339","PA14_11270"
"ABJ13338","ABJ13338","PA14_11280"
"ABJ13337","ABJ13337","PA14_11290"
"ABJ13336","ABJ13336","PA14_11310"
"ABJ13335","ABJ13335","PA14_11320"
"ABJ13334","ABJ13334","PA14_11330"
"ABJ13333","ABJ13333","PA14_11340"
"ABJ13332","ABJ13332","PA14_11350"
"ABJ13331","ABJ13331","PA14_11370"
"ABJ13330","ABJ13330","PA14_11380"
"ABJ13329","ABJ13329","PA14_11400"
"ABJ13328","ABJ13328","PA14_11410"
"ABJ13327","ABJ13327","PA14_11420"
"ABJ13326","ABJ13326","PA14_11430"
"ABJ13325","ABJ13325","PA14_11450"
"ABJ13324","ABJ13324","PA14_11460"
"ABJ13323","ABJ13323","PA14_11470"
"ABJ13322","ABJ13322","PA14_11480"
"ABJ13321","ABJ13321","PA14_11490"
"ABJ13320","ABJ13320","PA14_11510"
"ABJ13319","ABJ13319","PA14_11520"
"ABJ13318","ABJ13318","PA14_11530"
"ABJ13317","ABJ13317","PA14_11550"
"ABJ13316","ABJ13316","PA14_11560"
"ABJ13315","ABJ13315","PA14_11570"
"ABJ13314","ABJ13314","PA14_11580"
"ABJ13313","ABJ13313","PA14_11590"
"ABJ13312","ABJ13312","PA14_11600"
"ABJ13311","ABJ13311","PA14_11610"
"ABJ13310","ABJ13310","PA14_11620"
"ABJ13309","ABJ13309","PA14_11630"
"ABJ13308","ABJ13308","PA14_11650"
"ABJ13307","ABJ13307","PA14_11660"
"ABJ13306","ABJ13306","PA14_11670"
"ABJ13305","ABJ13305","PA14_11680"
"ABJ13304","ABJ13304","PA14_11690"
"ABJ13303","ABJ13303","PA14_11700"
"ABJ13302","ABJ13302","PA14_11720"
"ABJ13301","ABJ13301","PA14_11730"
"ABJ13300","ABJ13300","PA14_11740"
"ABJ13299","ABJ13299","PA14_11750"
"ABJ13298","ABJ13298","PA14_11760"
"ABJ13297","ABJ13297","PA14_11770"
"ABJ13296","ABJ13296","PA14_11790"
"ABJ13295","ABJ13295","PA14_11810"
"ABJ13294","ABJ13294","PA14_11830"
"ABJ15687","ABJ15687","PA14_11845"
"ABJ13293","ABJ13293","PA14_11860"
"ABJ13292","ABJ13292","PA14_11880"
"ABJ13291","ABJ13291","PA14_11890"
"ABJ13290","ABJ13290","PA14_11900"
"ABJ13289","ABJ13289","PA14_11910"
"ABJ13288","ABJ13288","PA14_11920"
"ABJ13287","ABJ13287","PA14_11930"
"ABJ13286","ABJ13286","PA14_11940"
"ABJ13285","ABJ13285","PA14_11960"
"ABJ13284","ABJ13284","PA14_11970"
"ABJ13283","ABJ13283","PA14_11980"
"ABJ13282","ABJ13282","PA14_11990"
"ABJ13281","ABJ13281","PA14_12010"
"ABJ13280","ABJ13280","PA14_12020"
"ABJ13279","ABJ13279","PA14_12030"
"ABJ13278","ABJ13278","PA14_12050"
"ABJ13277","ABJ13277","PA14_12060"
"ABJ13276","ABJ13276","PA14_12070"
"ABJ13275","ABJ13275","PA14_12080"
"ABJ13274","ABJ13274","PA14_12090"
"ABJ13273","ABJ13273","PA14_12100"
"ABJ13272","ABJ13272","PA14_12110"
"ABJ13271","ABJ13271","PA14_12120"
"ABJ13270","ABJ13270","PA14_12130"
"ABJ13269","ABJ13269","PA14_12140"
"ABJ13268","ABJ13268","PA14_12150"
"ABJ13266","ABJ13266","PA14_12160"
"ABJ13267","ABJ13267","PA14_12170"
"ABJ13265","ABJ13265","PA14_12180"
"ABJ13264","ABJ13264","PA14_12200"
"ABJ13263","ABJ13263","PA14_12210"
"ABJ13262","ABJ13262","PA14_12230"
"ABJ13261","ABJ13261","PA14_12260"
"ABJ13260","ABJ13260","PA14_12270"
"ABJ13259","ABJ13259","PA14_12280"
"ABJ13258","ABJ13258","PA14_12300"
"ABJ13257","ABJ13257","PA14_12310"
"ABJ13256","ABJ13256","PA14_12330"
"ABJ13255","ABJ13255","PA14_12350"
"ABJ13254","ABJ13254","PA14_12360"
"ABJ13253","ABJ13253","PA14_12370"
"ABJ13252","ABJ13252","PA14_12390"
"ABJ13251","ABJ13251","PA14_12400"
"ABJ13250","ABJ13250","PA14_12410"
"ABJ13249","ABJ13249","PA14_12440"
"ABJ13248","ABJ13248","PA14_12450"
"ABJ13247","ABJ13247","PA14_12470"
"ABJ13246","ABJ13246","PA14_12490"
"ABJ13245","ABJ13245","PA14_12530"
"ABJ13244","ABJ13244","PA14_12540"
"ABJ13243","ABJ13243","PA14_12550"
"ABJ13242","ABJ13242","PA14_12560"
"ABJ13241","ABJ13241","PA14_12570"
"ABJ13240","ABJ13240","PA14_12590"
"ABJ13239","ABJ13239","PA14_12610"
"ABJ13238","ABJ13238","PA14_12620"
"ABJ13237","ABJ13237","PA14_12630"
"ABJ13236","ABJ13236","PA14_12640"
"ABJ13235","ABJ13235","PA14_12650"
"ABJ13234","ABJ13234","PA14_12670"
"ABJ13233","ABJ13233","PA14_12680"
"ABJ13232","ABJ13232","PA14_12690"
"ABJ13231","ABJ13231","PA14_12700"
"ABJ13230","ABJ13230","PA14_12710"
"ABJ13229","ABJ13229","PA14_12730"
"ABJ13228","ABJ13228","PA14_12740"
"ABJ13227","ABJ13227","PA14_12750"
"ABJ13226","ABJ13226","PA14_12760"
"ABJ13225","ABJ13225","PA14_12770"
"ABJ13224","ABJ13224","PA14_12780"
"ABJ13223","ABJ13223","PA14_12810"
"ABJ13222","ABJ13222","PA14_12820"
"ABJ13221","ABJ13221","PA14_12840"
"ABJ13220","ABJ13220","PA14_12850"
"ABJ13219","ABJ13219","PA14_12860"
"ABJ13218","ABJ13218","PA14_12870"
"ABJ13217","ABJ13217","PA14_12890"
"ABJ13216","ABJ13216","PA14_12900"
"ABJ13215","ABJ13215","PA14_12910"
"ABJ13214","ABJ13214","PA14_12920"
"ABJ13213","ABJ13213","PA14_12940"
"ABJ13212","ABJ13212","PA14_12960"
"ABJ13211","ABJ13211","PA14_12970"
"ABJ13210","ABJ13210","PA14_12980"
"ABJ13209","ABJ13209","PA14_12990"
"ABJ13208","ABJ13208","PA14_13000"
"ABJ13207","ABJ13207","PA14_13010"
"ABJ13206","ABJ13206","PA14_13030"
"ABJ13205","ABJ13205","PA14_13040"
"ABJ13204","ABJ13204","PA14_13050"
"ABJ13203","ABJ13203","PA14_13060"
"ABJ13202","ABJ13202","PA14_13070"
"ABJ13201","ABJ13201","PA14_13090"
"ABJ13200","ABJ13200","PA14_13110"
"ABJ13199","ABJ13199","PA14_13130"
"ABJ13198","ABJ13198","PA14_13140"
"ABJ13197","ABJ13197","PA14_13150"
"ABJ13196","ABJ13196","PA14_13170"
"ABJ13195","ABJ13195","PA14_13190"
"ABJ13194","ABJ13194","PA14_13200"
"ABJ13193","ABJ13193","PA14_13210"
"ABJ13192","ABJ13192","PA14_13220"
"ABJ13191","ABJ13191","PA14_13230"
"ABJ13190","ABJ13190","PA14_13240"
"ABJ13189","ABJ13189","PA14_13250"
"ABJ13188","ABJ13188","PA14_13260"
"ABJ13187","ABJ13187","PA14_13280"
"ABJ13186","ABJ13186","PA14_13290"
"ABJ13185","ABJ13185","PA14_13300"
"ABJ13184","ABJ13184","PA14_13320"
"ABJ13183","ABJ13183","PA14_13330"
"ABJ13182","ABJ13182","PA14_13340"
"ABJ13181","ABJ13181","PA14_13350"
"ABJ13180","ABJ13180","PA14_13360"
"ABJ13179","ABJ13179","PA14_13370"
"ABJ13178","ABJ13178","PA14_13380"
"ABJ13177","ABJ13177","PA14_13390"
"ABJ13176","ABJ13176","PA14_13410"
"ABJ13175","ABJ13175","PA14_13420"
"ABJ13174","ABJ13174","PA14_13430"
"ABJ13173","ABJ13173","PA14_13450"
"ABJ13172","ABJ13172","PA14_13460"
"ABJ13171","ABJ13171","PA14_13470"
"ABJ13170","ABJ13170","PA14_13490"
"ABJ13169","ABJ13169","PA14_13500"
"ABJ13168","ABJ13168","PA14_13510"
"ABJ13167","ABJ13167","PA14_13520"
"ABJ13166","ABJ13166","PA14_13530"
"ABJ13165","ABJ13165","PA14_13560"
"ABJ13164","ABJ13164","PA14_13580"
"ABJ13163","ABJ13163","PA14_13590"
"ABJ13162","ABJ13162","PA14_13600"
"ABJ13161","ABJ13161","PA14_13610"
"ABJ13160","ABJ13160","PA14_13620"
"ABJ13159","ABJ13159","PA14_13630"
"ABJ13158","ABJ13158","PA14_13650"
"ABJ13157","ABJ13157","PA14_13660"
"ABJ13156","ABJ13156","PA14_13670"
"ABJ13155","ABJ13155","PA14_13680"
"ABJ13154","ABJ13154","PA14_13690"
"ABJ13153","ABJ13153","PA14_13710"
"ABJ13152","ABJ13152","PA14_13720"
"ABJ13151","ABJ13151","PA14_13730"
"ABJ13150","ABJ13150","PA14_13740"
"ABJ13149","ABJ13149","PA14_13750"
"ABJ13148","ABJ13148","PA14_13770"
"ABJ13147","ABJ13147","PA14_13780"
"ABJ13146","ABJ13146","PA14_13800"
"ABJ13145","ABJ13145","PA14_13810"
"ABJ13144","ABJ13144","PA14_13830"
"ABJ13143","ABJ13143","PA14_13840"
"ABJ13142","ABJ13142","PA14_13850"
"ABJ13141","ABJ13141","PA14_13860"
"ABJ13140","ABJ13140","PA14_13870"
"ABJ13139","ABJ13139","PA14_13880"
"ABJ13138","ABJ13138","PA14_13890"
"ABJ13137","ABJ13137","PA14_13920"
"ABJ13136","ABJ13136","PA14_13940"
"ABJ13135","ABJ13135","PA14_13950"
"ABJ13134","ABJ13134","PA14_13960"
"ABJ13133","ABJ13133","PA14_13970"
"ABJ13132","ABJ13132","PA14_13990"
"ABJ13131","ABJ13131","PA14_14000"
"ABJ13130","ABJ13130","PA14_14010"
"ABJ13129","ABJ13129","PA14_14020"
"ABJ13128","ABJ13128","PA14_14040"
"ABJ13127","ABJ13127","PA14_14060"
"ABJ13126","ABJ13126","PA14_14080"
"ABJ13125","ABJ13125","PA14_14100"
"ABJ13124","ABJ13124","PA14_14110"
"ABJ13123","ABJ13123","PA14_14130"
"ABJ13122","ABJ13122","PA14_14140"
"ABJ13121","ABJ13121","PA14_14150"
"ABJ13120","ABJ13120","PA14_14160"
"ABJ13119","ABJ13119","PA14_14170"
"ABJ13118","ABJ13118","PA14_14200"
"ABJ13117","ABJ13117","PA14_14210"
"ABJ13116","ABJ13116","PA14_14220"
"ABJ13115","ABJ13115","PA14_14230"
"ABJ13114","ABJ13114","PA14_14250"
"ABJ13113","ABJ13113","PA14_14270"
"ABJ13112","ABJ13112","PA14_14280"
"ABJ13111","ABJ13111","PA14_14290"
"ABJ13110","ABJ13110","PA14_14300"
"ABJ13109","ABJ13109","PA14_14310"
"ABJ13108","ABJ13108","PA14_14320"
"ABJ13107","ABJ13107","PA14_14330"
"ABJ13106","ABJ13106","PA14_14340"
"ABJ13105","ABJ13105","PA14_14360"
"ABJ13104","ABJ13104","PA14_14370"
"ABJ13103","ABJ13103","PA14_14380"
"ABJ13102","ABJ13102","PA14_14390"
"ABJ13101","ABJ13101","PA14_14400"
"ABJ13100","ABJ13100","PA14_14420"
"ABJ13099","ABJ13099","PA14_14430"
"ABJ13098","ABJ13098","PA14_14440"
"ABJ13097","ABJ13097","PA14_14450"
"ABJ13096","ABJ13096","PA14_14460"
"ABJ13095","ABJ13095","PA14_14470"
"ABJ13094","ABJ13094","PA14_14480"
"ABJ13093","ABJ13093","PA14_14490"
"ABJ13092","ABJ13092","PA14_14500"
"ABJ13091","ABJ13091","PA14_14510"
"ABJ13090","ABJ13090","PA14_14520"
"ABJ13089","ABJ13089","PA14_14530"
"ABJ13088","ABJ13088","PA14_14540"
"ABJ13087","ABJ13087","PA14_14550"
"ABJ13086","ABJ13086","PA14_14560"
"ABJ13085","ABJ13085","PA14_14590"
"ABJ13084","ABJ13084","PA14_14600"
"ABJ13083","ABJ13083","PA14_14610"
"ABJ13082","ABJ13082","PA14_14630"
"ABJ13081","ABJ13081","PA14_14650"
"ABJ13080","ABJ13080","PA14_14660"
"ABJ13079","ABJ13079","PA14_14680"
"ABJ13078","ABJ13078","PA14_14690"
"ABJ13077","ABJ13077","PA14_14700"
"ABJ13076","ABJ13076","PA14_14710"
"ABJ13075","ABJ13075","PA14_14730"
"ABJ13074","ABJ13074","PA14_14740"
"ABJ13073","ABJ13073","PA14_14750"
"ABJ13072","ABJ13072","PA14_14770"
"ABJ13071","ABJ13071","PA14_14780"
"ABJ13070","ABJ13070","PA14_14800"
"ABJ13069","ABJ13069","PA14_14810"
"ABJ13068","ABJ13068","PA14_14820"
"ABJ13067","ABJ13067","PA14_14830"
"ABJ13066","ABJ13066","PA14_14850"
"ABJ13065","ABJ13065","PA14_14860"
"ABJ13064","ABJ13064","PA14_14880"
"ABJ13063","ABJ13063","PA14_14890"
"ABJ13062","ABJ13062","PA14_14900"
"ABJ13061","ABJ13061","PA14_14910"
"ABJ13060","ABJ13060","PA14_14930"
"ABJ13059","ABJ13059","PA14_14940"
"ABJ13058","ABJ13058","PA14_14960"
"ABJ15677","ABJ15677","PA14_14975"
"ABJ13057","ABJ13057","PA14_14990"
"ABJ13056","ABJ13056","PA14_15000"
"ABJ13055","ABJ13055","PA14_15020"
"ABJ13054","ABJ13054","PA14_15030"
"ABJ13053","ABJ13053","PA14_15050"
"ABJ13052","ABJ13052","PA14_15070"
"ABJ13051","ABJ13051","PA14_15080"
"ABJ13050","ABJ13050","PA14_15090"
"ABJ13049","ABJ13049","PA14_15100"
"ABJ13048","ABJ13048","PA14_15110"
"ABJ13047","ABJ13047","PA14_15120"
"ABJ13046","ABJ13046","PA14_15130"
"ABJ13045","ABJ13045","PA14_15140"
"ABJ13044","ABJ13044","PA14_15150"
"ABJ13043","ABJ13043","PA14_15160"
"ABJ13042","ABJ13042","PA14_15180"
"ABJ13041","ABJ13041","PA14_15190"
"ABJ13040","ABJ13040","PA14_15200"
"ABJ13039","ABJ13039","PA14_15210"
"ABJ13038","ABJ13038","PA14_15230"
"ABJ13037","ABJ13037","PA14_15240"
"ABJ13036","ABJ13036","PA14_15250"
"ABJ13035","ABJ13035","PA14_15260"
"ABJ13034","ABJ13034","PA14_15270"
"ABJ13033","ABJ13033","PA14_15280"
"ABJ13032","ABJ13032","PA14_15290"
"ABJ13031","ABJ13031","PA14_15310"
"ABJ13030","ABJ13030","PA14_15340"
"ABJ13029","ABJ13029","PA14_15350"
"ABJ13028","ABJ13028","PA14_15360"
"ABJ13026","ABJ13026","PA14_15370"
"ABJ13027","ABJ13027","PA14_15380"
"ABJ13025","ABJ13025","PA14_15400"
